# Purchases,B01001001,B01001002,B01001003,B01001004,B01001005,B01001006,B01001007,B01001008,B01001009,B01001010,B01001011,B01001012,B01001013,B01001014,B01001015,B01001016,B01001017,B01001018,B01001019,B01001020,B01001021,B01001022,B01001023,B01001024,B01001025,B01001026,B01001027,B01001028,B01001029,B01001030,B01001031,B01001032,B01001033,B01001034,B01001035,B01001036,B01001037,B01001038,B01001039,B01001040,B01001041,B01001042,B01001043,B01001044,B01001045,B01001046,B01001047,B01001048,B01001049,B02001001,B02001002,B02001003,B02001004,B02001005,B02001006,B02001007,B02001008,B02001009,B02001010,B12001001,B12001002,B12001003,B12001004,B12001005,B12001006,B12001007,B12001008,B12001009,B12001010,B12001011,B12001012,B12001013,B12001014,B12001015,B12001016,B12001017,B12001018,B12001019,B13014001,B13014002,B13014003,B13014004,B13014005,B13014006,B13014007,B13014008,B13014009,B13014010,B13014011,B13014012,B13014013,B13014014,B13014015,B13014016,B13014017,B13014018,B13014019,B13014020,B13014021,B13014022,B13014023,B13014024,B13014025,B13014026,B13014027,B13015001,B13015002,B13015003,B13015004,B13015005,B13015006,B13015007,B13015008,B13015009,B13015010,B13015011,B13015012,B13015013,B13015014,B13015015,B13016001,B13016002,B13016003,B13016004,B13016005,B13016006,B13016007,B13016008,B13016009,B13016010,B13016011,B13016012,B13016013,B13016014,B13016015,B13016016,B13016017,B15002001,B15002002,B15002003,B15002004,B15002005,B15002006,B15002007,B15002008,B15002009,B15002010,B15002011,B15002012,B15002013,B15002014,B15002015,B15002016,B15002017,B15002018,B15002019,B15002020,B15002021,B15002022,B15002023,B15002024,B15002025,B15002026,B15002027,B15002028,B15002029,B15002030,B15002031,B15002032,B15002033,B15002034,B15002035,B19001001,B19001002,B19001003,B19001004,B19001005,B19001006,B19001007,B19001008,B19001009,B19001010,B19001011,B19001012,B19001013,B19001014,B19001015,B19001016,B19001017
1,247408,500.820507,44.07294833,43.86276919,41.50633771,24.29589989,16.05849447,9.470186898,7.46540128,20.2499515,33.50740477,32.10486322,29.70397077,30.07178426,29.55037832,29.80501843,29.51804307,9.154918192,13.87182306,9.761204165,9.963299489,14.44981569,9.587402186,6.547888508,6.240703615,499.179493,41.82564832,41.97115696,39.67131216,23.02269935,13.54038673,6.341751277,8.188902542,19.9387247,32.61818535,31.99977365,30.98525513,28.32972256,28.68541033,29.76055746,29.74843174,9.405516394,15.55325616,9.086205782,11.93574985,14.82571299,11.15162,9.27213348,11.32138007,1000,780.2051672,8.427375024,38.99227187,10.89697989,0.654788851,129.5026838,31.32073336,7.99489103,23.32584233,1000,497.100132,182.8215283,255.5779177,230.1445606,25.43335714,9.375879158,16.05747798,13.02235495,45.67833106,502.899868,145.301781,255.7077626,223.7713432,31.93641931,15.7707373,16.16568201,41.92906144,59.96126296,1000,65.60611666,36.5555027,6.870672797,12.20865705,11.97963462,3.259165301,2.237372937,29.05061396,12.01486884,8.72046932,7.34633476,0.352342195,0.616598841,934.3938833,434.9312052,126.191357,107.4996036,126.4027624,48.94033085,25.89715131,499.4626782,196.5540933,136.3388123,126.7727217,23.78309814,16.01395275,1000,65.60611666,36.5555027,2.254990046,34.30051266,29.05061396,4.932790726,24.11782323,934.3938833,434.9312052,16.24297518,418.68823,499.4626782,23.14888219,476.313796,1000,65.60611666,6.289308176,15.41497102,20.6296355,12.75478745,7.733911175,1.796945193,0.986558145,934.3938833,153.0750665,134.8237408,121.5404401,126.7198703,127.3188521,121.681377,149.2345366,1000,490.943962,18.21337403,22.6029525,30.98367077,19.7328435,16.05910399,16.52507462,15.64715893,9.920447332,143.100258,32.22625913,59.15801132,35.02208296,45.50304569,15.55261416,7.354232229,3.342832831,509.056038,16.98429206,17.89597374,29.05225624,15.22170748,14.80976242,14.80976242,15.09339672,7.745917692,134.9086292,38.23660503,74.73088507,43.93630384,52.84377153,25.63513824,5.571388052,1.580248248,1000,64.42254789,60.38363427,63.8848597,65.31035863,62.92202271,67.41109388,59.38328415,58.54549092,55.64447557,83.11659081,111.4264993,110.1260441,59.08317911,32.31130896,26.62181764,19.40679238
133,318227,497.6541902,27.90460897,29.30926666,30.65736094,17.89288778,18.54022443,11.52007843,14.73476481,30.01945152,37.83148507,34.59480182,30.25198993,31.15071945,28.6305059,31.9991704,32.03059451,12.80846691,17.25183595,9.747758675,12.05428829,15.95402024,10.23797478,7.048427695,5.483507056,502.3458098,26.94617364,27.26355715,29.94089125,16.7176261,19.73119817,11.95373114,13.91773797,27.86061522,33.45410666,32.90418475,29.21813674,28.92275011,29.27784255,34.60737147,36.55880865,12.32767804,17.61635562,11.43209093,12.59792538,16.95644933,11.64891728,9.288966681,11.20269493,1000,910.7618147,8.984152822,5.709760643,19.91660041,0.949008098,22.19799074,31.4806726,5.335813743,26.14485886,1000,494.9200144,185.6955804,256.1815663,244.3706473,11.81091903,4.057156954,7.753762074,8.619086476,44.42378124,505.0799856,157.2878912,256.6028427,242.5640928,14.03874983,6.05347553,7.985274304,31.05300112,60.13625064,1000,47.09495456,35.72547791,2.043246631,2.682544657,9.752428706,14.60357255,6.643685365,11.36947665,3.509871514,2.670009401,3.835788154,0.739580069,0.614227515,952.9050454,390.3854591,13.37511752,50.29144469,119.4484488,131.9586337,75.31181448,562.5195863,82.98339079,82.40676904,257.3989345,109.2196804,30.51081166,1000,47.09495456,35.72547791,0.601692259,35.12378565,11.36947665,1.416483861,9.952992792,952.9050454,390.3854591,3.509871514,386.8755876,562.5195863,9.87778126,552.6418051,1000,47.09495456,1.09056722,9.639611407,12.82356628,13.42525854,7.170166092,2.068317142,0.877467878,952.9050454,144.3058602,204.7007208,120.6267628,117.8314008,109.3826387,113.3061736,142.7514886,1000,491.5215432,2.445380812,0.628394671,1.451640402,3.887278661,2.260272304,5.699393526,5.217137151,4.997929707,95.98363251,30.97644738,80.6342402,39.94446745,133.1709574,55.42051295,11.35494556,17.44891249,508.4784568,1.948510607,0.501741481,1.797501035,2.95199357,2.440509536,3.112745695,3.312468032,4.447475461,93.59670702,31.33205056,88.3308571,49.38987262,142.4604818,60.46715542,10.13225516,12.25613172,1000,57.91206508,40.94679474,46.33284854,55.16309994,46.98013393,46.77236331,48.49046652,42.44913615,40.83491825,75.68444437,106.3465934,141.1641548,90.67589381,53.62080263,57.98398568,48.6422989
2,83613,479.9373303,40.48413524,38.71407556,37.03969478,21.38423451,12.21101982,7.558633227,5.645055195,17.84411515,29.37342279,28.36879433,28.36879433,25.4266681,29.62457991,34.26500664,31.69363616,12.79705309,16.71988806,10.91935465,11.672826,15.35646371,11.50538792,6.936720366,6.027770801,520.0626697,37.53004916,36.52542069,35.50883236,21.75499025,11.36186957,7.403155012,6.326767369,19.5902551,32.54278641,32.13615108,31.04780357,28.90698815,34.1812876,37.31477163,35.66431057,12.25885927,17.67667707,9.233014005,16.21757382,18.5975865,14.23223661,11.23031108,12.82097282,1000,563.6324495,408.6924282,0.717591762,3.922834966,0,4.807864806,18.22683076,1.973377346,16.25345341,1000,469.7758485,174.8103749,225.8044583,205.799206,20.00525234,13.54795854,6.457293807,20.43779834,48.72321691,530.2241515,165.7887013,238.8426305,209.6921199,29.15051056,19.74263513,9.407875427,66.0096087,59.58321104,1000,69.71510409,33.1440847,1.227558693,13.19625595,12.01984553,4.654493376,2.045931154,36.57101939,7.569945271,23.01672549,5.268272723,0,0.716075904,930.2848959,374.9680323,50.84138919,153.4448366,99.17651271,56.92803437,14.57725948,555.3168636,189.6066697,194.05657,113.4468825,50.94368574,7.263055598,1000,69.71510409,33.1440847,0,33.1440847,36.57101939,1.278706972,35.29231241,930.2848959,374.9680323,2.813155337,372.154877,555.3168636,3.529231241,551.7876323,1000,69.71510409,2.608562222,15.44678022,33.04178814,10.99687995,6.2912383,0.920669019,0.409186231,930.2848959,139.0210219,127.0523247,106.1326786,126.4385453,126.4896936,122.704721,182.4459107,1000,465.0103212,11.41836981,7.085340227,13.24084578,29.5129526,14.54261432,20.19600915,25.44027672,7.382887323,211.2584382,16.0489465,42.15870418,18.11317948,32.91614751,10.24677812,4.165659346,1.283171852,534.9896788,8.721849255,7.977981515,8.777639336,18.57809681,15.23069198,18.52230673,24.21289495,7.680434419,233.5930672,26.53748164,55.43674335,30.77752776,57.18483254,18.80125714,2.43616685,0.520707418,1000,160.3493791,95.003748,90.47355213,71.30984584,50.32102467,49.60401525,43.63980054,41.29322426,43.41166118,67.23592869,82.87977056,85.1937555,54.16680246,23.07466675,21.05400385,20.98882117
3,146360,509.1623394,24.85651817,30.72560809,27.4050287,18.14020224,11.25307461,6.415687346,5.677780814,17.80541131,31.00573927,32.92566275,31.21754578,38.80158513,38.89723968,39.47116699,37.03197595,14.12954359,22.21918557,11.77917464,15.30472807,19.71850232,14.40284231,11.28040448,8.697731621,490.8376606,23.25088822,28.17709757,26.64662476,17.45695545,9.237496584,4.529926209,4.27029243,15.30472807,25.90871823,26.78327412,28.01995081,31.49767696,34.64061219,36.81333698,36.17791746,14.75813064,19.94397376,12.8518721,14.82645532,23.46269473,19.36321399,16.03580213,20.88002186,1000,942.3408035,27.61000273,1.175184477,5.001366494,0.239136376,10.03689533,13.5966111,1.407488385,12.18912271,1000,507.9935172,180.8171875,257.453965,234.8131317,22.64083331,11.81721192,10.82362139,19.0411037,50.68126105,492.0064828,118.8480865,256.1834722,234.6665364,21.51693583,14.88756953,6.629366301,64.72997956,52.2449445,1000,47.79878415,26.52147772,2.672189191,5.87881622,7.348520275,6.580265883,4.041686151,21.27730643,1.169082771,10.42153784,8.617810141,0.801656757,0.267218919,952.2012158,465.4619547,29.72810475,161.0996059,154.1185116,78.02792438,42.48780814,486.7392611,131.1376845,148.8075356,142.6615004,51.17242301,12.96011758,1000,47.79878415,26.52147772,1.035473312,25.48600441,21.27730643,1.536508785,19.74079765,952.2012158,465.4619547,10.62195203,454.8400027,486.7392611,18.57171488,468.1675463,1000,47.79878415,1.43630169,12.59269156,13.1271294,9.01863852,9.185650344,1.803727704,0.634644933,952.2012158,129.0667379,105.2508518,113.5346383,121.9186318,127.7974481,152.1811744,202.4517336,1000,503.374768,4.968408422,1.265537994,1.893619814,7.77134072,9.346232447,15.214579,13.21784127,9.739955378,249.0016311,27.99182556,51.56832968,38.88482667,45.46562424,18.67371618,5.858972196,2.512327277,496.625232,4.809044378,0.384348576,2.156101768,8.849391604,8.999381293,15.43956353,14.5396254,6.66516677,228.4436695,24.95453438,44.5469374,55.49618464,52.3651499,25.2451394,2.868552787,0.862440707,1000,62.8821259,69.55972265,66.21238515,69.2523141,57.07552003,64.74365543,56.22160741,49.15121085,39.79232845,89.37049561,104.8263142,129.1969806,73.48772074,29.03302934,22.56037162,16.63421799
48,395285,514.3807632,38.20281569,35.86020213,36.97585287,21.62996319,14.71849425,9.357805128,9.767636009,27.59527936,45.15729157,38.66071316,33.70985491,31.5595077,33.10269805,36.12583326,34.32713106,12.05459352,14.40732636,7.923397043,9.170598429,11.18180553,5.998203828,4.194441985,2.699318213,485.6192368,35.87538105,33.82369683,34.63829895,20.66863149,11.42972792,7.189749168,7.164450966,22.66212986,40.39869967,36.52807468,31.24328016,31.87573523,32.28809593,35.44025197,34.15257346,10.91364459,13.90389213,8.378764689,8.925205864,11.31082637,6.903879479,5.580783485,4.323462818,1000,695.8751281,46.72578013,62.7825493,70.09878948,16.90678877,14.95376753,92.65719671,5.656678093,87.00051861,1000,514.057714,196.3823956,253.3096889,229.4534902,23.85619861,7.244881509,16.6113171,9.166532323,55.19909721,485.942286,142.0344994,251.5524746,227.4673545,24.0851201,9.795260358,14.28985975,27.05465098,65.30066097,1000,57.36393283,40.1972898,1.377382568,9.135287326,14.7258401,9.510016407,5.448763394,17.16664304,2.764892949,6.046304361,5.428507768,2.866171079,0.060766878,942.6360672,441.9676315,21.67351982,96.60920821,173.7730155,103.5670157,46.34487229,500.6684357,123.4580405,108.8942454,170.1067471,71.01622476,27.19317791,1000,57.36393283,40.1972898,1.245720999,38.9515688,17.16664304,1.600194454,15.56644858,942.6360672,441.9676315,9.651805789,432.3158257,500.6684357,22.62553424,478.0429014,1000,57.36393283,1.650833519,12.39644311,16.50833519,14.97903543,8.70991918,2.926937957,0.192428447,942.6360672,126.8508578,135.7937167,145.2227106,131.2564565,116.3685714,124.6835058,162.4602483,1000,506.4081538,3.376081026,1.428034273,2.032048769,4.924118179,3.480083522,7.092170212,8.004192101,6.796163108,143.7234494,37.85690857,105.3945295,40.2289655,88.8541325,35.1168428,11.59227821,6.508156196,493.5918462,4.768114435,3.336080066,2.976071426,4.416105987,2.844068258,4.772114531,6.168148036,5.500132003,115.8147796,37.24889397,100.706417,45.39308943,102.8864693,42.04500908,10.12424298,4.592110211,1000,32.38352425,29.08132939,31.8771877,33.94656315,30.32148702,34.34282653,37.19005232,44.7851005,34.45289969,69.52220909,108.3119914,148.2465345,122.2472537,79.9938359,91.04518136,72.25202351
0,38055,488.6348706,38.18157929,32.55813953,32.58441729,18.44698463,16.13454211,8.67165944,7.646826961,26.75075549,37.81369071,33.26763894,26.75075549,27.48653265,27.38142163,31.53330706,28.37997635,13.21771121,13.42793325,10.0643805,13.32282223,17.15937459,11.53593483,9.433714361,6.88477204,511.3651294,33.34647221,28.85297596,35.86913678,18.00026278,18.3418736,9.170936802,13.29654448,22.25725923,34.89685981,30.21941926,28.61647615,29.14203127,30.00919721,33.18880568,33.24136119,10.40599133,16.21337538,14.11115491,11.50965708,20.33898305,15.68782026,14.08487715,10.56365786,1000,710.760741,23.51859151,72.99960583,9.065825778,0.157666535,5.255551176,178.2420181,0.578110629,177.6639075,1000,482.4783653,156.6253167,247.7378171,227.6660854,20.07173176,6.613800138,13.45793162,15.43220032,62.68303116,517.5216347,134.3160804,246.3229246,220.1967688,26.12615577,13.29340923,12.83274654,60.70876246,76.17386726,1000,58.93866899,31.5354502,2.066115702,8.9169204,8.373205742,9.134406264,3.044802088,27.40321879,6.307090039,5.980861244,10.54806438,4.567203132,0,941.061331,411.9182253,37.08133971,106.1331013,135.1674641,88.62548934,44.9108308,529.1431057,114.5063071,126.3592866,197.6946498,62.30969987,28.27316224,1000,58.93866899,31.5354502,1.413658112,30.12179208,27.40321879,5.219660722,22.18355807,941.061331,411.9182253,13.48412353,398.4341018,529.1431057,11.74423662,517.3988691,1000,58.93866899,7.285776425,17.18138321,11.41800783,15.4414963,5.328403654,2.283601566,0,941.061331,143.1056981,167.8990866,132.9926055,109.6128752,113.092649,118.3123097,156.046107,1000,480.8016098,5.502854092,3.778078929,0.69812328,10.51291528,7.720422159,13.10007803,9.855858076,10.59504743,173.6273664,23.73619153,82.50174531,20.32770728,76.50609831,27.67853476,6.324175599,8.336413289,519.1983902,4.55833436,1.190916184,1.765841239,8.706007967,11.41636894,9.896924151,14.37312636,7.474025707,161.1843456,30.42996181,90.34536569,26.1180239,90.34536569,53.22163361,4.024475381,4.147673607,1000,86.35460215,58.32362415,71.96216846,72.37338085,66.27373038,56.81584538,45.91871702,61.47625248,42.42341169,89.02748269,99.92461106,129.1892262,60.6538277,23.5076417,22.68521691,13.09026112
124,877846,488.9673132,26.9808144,28.3090656,30.15677009,19.2562249,17.53610542,9.026640208,8.821592853,22.66001098,32.03864915,30.39485286,28.08351351,31.84157586,35.25789261,37.23090383,35.88556535,12.80862475,17.53382712,11.09534018,12.50333202,15.13249477,10.36856123,8.658694122,7.386261372,511.0326868,25.91456816,26.82019397,29.08824555,18.66728333,16.81388307,8.355679698,8.679198857,21.63135675,30.94278495,31.19567669,28.75789148,32.77454132,36.54399519,39.30074295,36.64196226,13.46819374,19.63100589,12.13082933,13.04898581,18.7960075,13.30187755,12.4042258,16.12355698,1000,841.1999371,77.69927755,1.381791339,37.98274413,0.273396473,12.87241726,28.59043614,3.347967639,25.2424685,1000,484.5754293,191.5489413,239.2802277,220.5075451,18.77268269,8.095659561,10.67702313,13.72623319,40.02002711,515.4245707,170.1771114,241.4566715,218.8646104,22.59206111,12.00395618,10.58810493,48.0650717,55.7257161,1000,42.63924577,28.62659069,0.981778381,3.823768432,7.99984968,7.046256324,8.774937876,14.01265508,2.405122159,4.904194402,4.800849309,1.179073558,0.723415649,957.3607542,384.5329976,16.22517956,76.24519093,119.3166071,91.5872397,81.15878034,572.8277566,108.2586822,110.9597471,213.3982215,93.09513855,47.11596729,1000,42.63924577,28.62659069,0.850248263,27.77634243,14.01265508,2.0058343,12.00682078,957.3607542,384.5329976,5.331667285,379.2013303,572.8277566,15.07898853,557.7487681,1000,42.63924577,1.287116155,6.454370793,11.4713053,13.37849201,7.957572142,1.352881214,0.737508162,957.3607542,145.0260477,152.9930148,116.1270017,115.2626609,110.6309218,133.7990126,183.5220947,1000,478.8324268,4.601537301,0.822658558,2.243918263,4.919230647,5.21853122,7.771782477,7.783486969,6.497664954,132.8827661,27.45873749,57.35200924,54.36569179,96.25606752,45.67259861,12.39672876,12.58901684,521.1675732,3.594951017,1.315919279,2.143594048,5.034603494,4.293876377,7.480842255,8.241634215,6.089679815,145.5587306,30.76943656,60.19787279,66.11031316,95.27289022,69.49291126,9.303398817,6.266919261,1000,54.29957108,46.17212158,43.48127681,45.62585986,42.53326705,43.35121449,41.89451657,43.68937651,38.80192377,80.52013365,108.1945039,138.9527961,101.6827173,62.89524492,62.79697562,45.10850087
2,37319,489.0270372,33.01267451,34.72761864,34.1649026,20.74010558,13.07644899,6.940164527,7.422492564,16.21158123,26.63522602,35.5850907,32.15520244,32.58393848,30.70821833,34.75441464,32.77151049,9.807336745,16.58672526,10.82558482,14.14828908,20.20418554,14.71100512,6.886572523,4.367748332,510.9729628,32.50355047,35.98703074,31.05656636,17.49778933,8.119188617,5.493180417,6.377448485,19.31991747,30.65462633,30.14550229,23.76805381,39.04177497,34.56684263,35.02237466,34.45965862,14.87178113,16.90827729,14.38945309,16.69390927,22.96417375,16.15798923,14.38945309,10.5844208,1000,845.7622123,114.7136847,2.116884161,2.706396206,0,12.48693695,22.21388569,3.590664273,18.62322142,1000,484.7823899,133.3176739,269.4540452,241.7368545,27.7171907,13.55659206,14.16059864,16.47595718,65.5347136,515.2176101,106.1373779,263.7830945,243.3139828,20.46911177,11.27478944,9.194322338,64.091809,81.20532868,1000,45.23580366,36.57362849,6.135707411,6.97786333,12.03079885,7.338787295,4.090471607,8.662175168,1.323387873,4.331087584,3.007699711,0,0,954.7641963,469.6823869,57.86814244,100.5774783,186.8383061,82.65158807,41.74687199,485.0818094,129.5717036,133.1809432,187.319538,25.98652551,9.023099134,1000,45.23580366,36.57362849,0,36.57362849,8.662175168,2.285851781,6.376323388,954.7641963,469.6823869,8.54186718,461.1405197,485.0818094,13.47449471,471.6073147,1000,45.23580366,1.684311838,18.64773821,11.30895091,7.820019249,0.962463908,3.729547642,1.082771896,954.7641963,113.3301251,121.3907603,126.3233879,127.5264678,105.7507218,171.5591915,188.8835419,1000,476.4617454,5.973573859,3.006566975,7.081256429,20.01740644,12.58010919,15.30975552,16.25919772,10.32518395,184.3104676,31.41071287,66.26315373,33.90299865,42.56665875,14.16251286,10.72078487,2.571405966,523.5382546,8.980140834,3.718648627,9.77134267,18.67236332,14.36031332,25.91186012,14.12295277,5.696653216,178.6533745,34.21947939,66.02579318,51.90284041,60.1708996,24.566817,3.243927526,3.520848168,1000,95.29920303,93.34053762,83.07442929,76.72565176,89.89598811,50.85776037,61.66419019,55.11279211,48.35877347,83.0068891,83.61475078,70.17425368,54.43739025,25.53019046,16.54734567,12.35985411
1,106698,492.1648016,28.2760689,30.75034209,31.69693902,19.91602467,11.16234606,5.68895387,6.832367992,19.5036458,29.99119009,28.97898742,32.46546327,26.51408649,34.42426287,37.86387749,38.69800746,13.12114566,20.00974714,13.40231307,15.57667435,17.27305104,13.97402013,8.341299743,7.703986954,507.8351984,24.88331553,26.87960412,31.70631127,18.48207089,9.972070704,6.157566215,6.298149918,18.51018763,28.39790811,29.10082663,23.90860185,33.44017695,33.46829369,39.86016608,39.67272114,16.17649815,19.67234625,13.96464788,15.61416334,21.38746743,17.12309509,16.27959287,16.87941667,1000,944.9380494,13.53352453,3.430242366,5.885771055,0.12183921,5.876398808,26.21417459,1.96817185,24.24600274,1000,486.1199383,168.3766116,251.8953151,242.3052479,9.590067187,4.641819502,4.948247685,15.7640276,50.08398402,513.8800617,127.8145996,257.9898311,241.7604867,16.22934447,9.238242237,6.991102234,60.02587616,68.04975486,1000,52.44463933,23.63516773,1.66630125,3.814952861,10.87480816,4.25345319,3.025652269,28.80947161,6.577504933,10.52400789,10.39245779,1.183950888,0.131550099,947.5553607,408.3315062,23.59131769,92.34816926,169.8750274,88.62091647,33.89607542,539.2238544,127.3404955,128.042096,216.4876124,57.57509318,9.778557334,1000,52.44463933,23.63516773,1.140100855,22.49506687,28.80947161,4.604253453,24.20521815,947.5553607,408.3315062,5.875904407,402.4556018,539.2238544,20.21486516,519.0089893,1000,52.44463933,1.227800921,20.03946503,12.36570927,12.36570927,5.130453848,1.315500987,0,947.5553607,131.9008989,124.8410436,120.4998904,123.7886428,106.73098,155.1414164,184.6524885,1000,481.0831701,7.502765229,0.786257813,2.558669492,4.824158104,6.383347326,11.15419982,12.580125,6.72983382,178.2139954,36.86083237,77.71958582,44.7367369,60.83503245,20.54931436,6.156798465,3.491517744,518.9168299,3.611455377,0.692972987,1.052785885,8.915364011,7.929210144,14.09933501,13.47299404,4.451018804,177.8675089,49.33434614,77.77289143,67.83139434,64.49979344,22.74817095,2.558669492,2.078918962,1000,79.421554,67.23287042,57.45437851,61.63204407,66.88855733,59.45139447,50.95833812,51.44037645,46.68885573,89.63617583,107.2190979,121.4047974,58.55618042,36.31355446,27.93526914,17.76655572
3,20956,493.9874022,22.38022523,32.63981676,29.3949227,20.61462111,11.64344341,2.385951517,2.76770376,13.64764268,21.75987784,24.47986257,28.20194694,28.05878985,25.72055736,38.22294331,31.06508876,16.17675129,29.34720366,17.27428899,20.04199275,36.45733919,22.76197748,8.15995419,10.78450086,506.0125978,21.61672075,31.9240313,22.71425845,17.41744608,8.112235159,2.910860851,7.539606795,9.209772857,22.38022523,24.47986257,31.06508876,29.10860851,32.40122161,36.50505822,47.67131132,15.46096583,26.48406184,18.03779347,22.57110136,30.30158427,17.08341287,13.98167589,17.03569383,1000,927.5625119,5.630845581,9.448368009,3.006298912,0.715785455,27.6770376,25.95915251,2.910860851,23.04829166,1000,487.9754392,98.30007391,313.2071181,298.5957132,14.61140486,5.742225254,8.869179601,11.31388936,65.15435784,512.0245608,80.78912957,289.8970948,278.469498,11.42759679,6.765592131,4.662004662,59.35527887,81.98305759,1000,64.62075848,37.4251497,0,21.45708583,15.46906188,0.499001996,0,27.19560878,1.746506986,25.4491018,0,0,0,935.3792415,509.4810379,64.12175649,144.2115768,236.7764471,43.16367265,21.20758483,425.8982036,141.2175649,108.7824351,148.4530938,27.44510978,0,1000,64.62075848,37.4251497,1.996007984,35.42914172,27.19560878,6.986027944,20.20958084,935.3792415,509.4810379,28.44311377,481.0379242,425.8982036,36.17764471,389.7205589,1000,64.62075848,0,17.46506986,8.982035928,15.96806387,17.71457086,4.491017964,0,935.3792415,133.4830339,85.32934132,108.0339321,112.0259481,144.7105788,147.7045908,204.0918164,1000,482.4685333,4.3025944,3.27510917,4.10994092,10.21063447,6.421782687,12.00873362,12.9077832,8.733624454,193.231441,46.30105317,64.60313383,34.35653737,54.2640637,15.21962497,9.889545338,2.632930902,517.5314667,4.431030054,1.348574364,4.045723093,9.696891857,3.853069612,11.9445158,22.79732854,9.054713588,184.3051631,64.538916,76.93295659,51.88800411,51.18160801,15.92602106,3.853069612,1.733881325,1000,96.04582002,59.80834894,69.94162353,65.75614054,87.12413261,86.90384404,60.68950325,46.92146712,41.63454125,90.75889415,85.36182399,96.59654147,60.02863752,24.1215993,19.38539487,8.921687411
51,112221,491.5657497,31.30430133,35.35880094,36.39247556,21.54676932,15.78136,9.142673831,6.317890591,21.81409897,29.88745422,30.28844869,30.00329707,30.56468932,32.3825309,35.14493722,34.79740868,11.28131098,15.94175778,7.930779444,13.48232506,15.79027098,9.686244108,7.90404648,8.821878258,508.4342503,30.60924426,36.16078987,31.36667825,20.78042434,14.56055462,7.467408061,10.16743747,20.07645628,30.03003003,30.88548489,30.5023124,30.98350576,33.23798576,36.08059098,34.12908457,12.66251415,18.08930592,10.02486166,13.55361296,18.27643667,15.81700395,10.00703968,12.96548774,1000,802.5948797,150.265993,2.477254703,11.1209132,0.267329644,14.47144474,18.80218497,1.764375652,17.03780932,1000,486.3625715,182.6355655,242.4506096,221.0100064,21.44060328,7.217518378,14.2230849,15.0485816,46.22781478,513.6374285,159.3543277,243.1645527,222.20363,20.96092277,11.59041978,9.370502995,49.19514072,61.92340729,1000,45.51301453,25.95338983,2.383474576,3.858958838,10.63105327,6.431598063,2.648305085,19.5596247,7.755750605,3.253631961,6.242433414,2.307808717,0,954.4869855,389.6035109,29.43401937,94.24182809,171.4210048,65.56446731,28.94219128,564.8834746,129.5399516,138.4306901,235.9261501,40.67039952,20.31628329,1000,45.51301453,25.95338983,0.453995157,25.49939467,19.5596247,5.561440678,13.99818402,954.4869855,389.6035109,6.318099274,383.2854116,564.8834746,10.51755448,554.3659201,1000,45.51301453,4.010290557,9.912227603,16.07899516,7.869249395,4.691283293,2.042978208,0.907990315,954.4869855,146.035109,150.1967312,111.4179782,123.2596852,124.8108354,129.5021186,169.2645278,1000,482.0795643,8.361501512,3.626510476,4.98132005,8.785734813,7.471980075,10.14054439,13.30176673,10.64688736,172.8408578,42.88861823,82.98550764,30.53111272,52.48176481,25.59084751,4.885525433,2.559084751,517.9204357,4.338127626,0.944261218,5.296073789,8.457296129,6.185595227,11.08480561,12.26171089,7.567774691,168.1469216,43.57286549,98.42212582,49.44370698,62.34861029,35.49874783,2.682249258,1.669563313,1000,76.36986301,49.41291585,49.85322896,52.73972603,46.18395303,58.12133072,43.73776908,53.00880626,45.96379648,86.22798434,112.646771,129.1829746,92.31898239,47.99412916,35.24951076,20.98825832
