Start Date,End Date,Campaign Name,Reach,Frequency,Impressions,Clicks,Unique Clicks,Amount Spent (USD),Page Likes,Page Engagement,Post Engagement,Post Likes,Post Comments,Post Shares,Photo Views,Website Clicks,Cost per Page Engagement (USD)
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_322,3236,1.012052,3275,22,18,17.56,1,24,23,4,1,1,11,6,0.731667
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_415,327,1.012232,331,2,2,0.51,0,4,4,0,0,0,4,0,0.1275
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_282,338,1.002959,339,4,4,1.51,1,2,1,1,0,0,0,0,0.755
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_387,259,1.003861,260,3,2,1.67,0,2,2,0,0,0,0,2,0.835
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_394,118,1,118,1,1,0.61,0,1,1,1,0,0,0,0,0.61
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_416,107,1,107,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_428,92,1,92,1,0,0.33,0,2,2,0,0,0,2,0,0.165
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_419,19,1,19,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_392,417,1.002398,418,4,3,2.48,0,4,4,2,0,0,2,0,0.62
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_407,256,1.015625,260,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_426,105,1,105,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_367,373,1.005362,375,1,1,0.4,0,1,1,1,0,0,0,0,0.4
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_402,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_391,1354,1.002954,1358,8,7,3.8,0,8,8,1,0,0,2,5,0.475
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_281,19,1,19,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_269,776,1.002577,778,6,5,2.72,0,7,7,3,0,0,3,1,0.388571
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_315,60,1,60,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_305,34,1,34,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_294,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_289,78,1,78,1,1,0.46,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_390,125,1,125,1,1,0.42,0,1,1,0,0,0,0,1,0.42
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_405,199,1.015075,202,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_411,71,1,71,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_290,9,1,9,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_403,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_420,2682,1.003356,2691,26,20,12.3,0,44,44,6,1,1,32,4,0.279545
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_288,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_277,1042,1.011516,1054,6,5,2.37,0,8,8,2,0,0,5,1,0.29625
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_292,24,1,24,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_310,724,1.005525,728,3,3,1.53,0,3,3,1,0,0,2,0,0.51
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_299,426,1,426,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_308,13,1,13,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_425,144,1.006944,145,1,0,0.3,0,3,3,1,0,0,2,0,0.1
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_286,693,1.002886,695,6,5,3.96,0,7,7,5,0,0,2,0,0.565714
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_306,548,1.010949,554,4,2,1.76,1,4,3,0,0,0,2,1,0.44
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_302,32,1,32,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_293,68,1,68,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_298,3321,1.003613,3333,36,32,21,3,33,30,15,0,2,3,10,0.636364
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_279,304,1,304,2,2,0.82,0,1,1,1,0,0,0,0,0.82
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_388,784,1.003827,787,4,3,1.94,0,4,4,2,0,1,0,1,0.485
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_408,297,1.010101,300,2,2,0.78,1,2,1,1,0,0,0,0,0.39
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_389,447,1,447,3,3,1.47,1,6,5,2,0,0,3,0,0.245
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_278,1401,1.004996,1408,13,8,7.75,1,17,16,6,0,4,3,3,0.455882
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_291,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_301,4283,1.012375,4336,33,25,18.93,2,31,29,14,0,3,8,4,0.610645
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_270,863,1.003476,866,4,4,2.21,1,6,5,2,0,0,2,1,0.368333
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_295,42,1,42,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_287,27,1,27,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_376,200,1,200,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_300,6093,1.010996,6160,33,27,17.77,0,34,34,13,0,2,13,6,0.522647
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_400,39,1,39,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_421,184,1.005435,185,2,1,0.92,1,2,1,0,0,0,0,1,0.46
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_379,121,1.024793,124,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_267,825,1.007273,831,7,7,3.93,2,5,3,2,0,0,1,0,0.786
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_276,308,1,308,4,4,1.66,0,3,3,3,0,0,0,0,0.553333
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_272,465,1.002151,466,3,3,1.38,1,3,2,2,0,0,0,0,0.46
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_401,238,1,238,3,3,1.28,1,3,2,1,0,0,0,1,0.426667
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_414,50,1,50,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_396,430,1.006977,433,3,2,1.53,0,5,5,0,0,1,4,0,0.306
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_418,163,1,163,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_378,30,1,30,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_375,6081,1.004605,6109,58,50,28.54,2,130,128,18,0,5,94,11,0.219538
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_374,114,1.026316,117,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_384,5479,1.000365,5481,56,45,26.78,5,64,59,31,0,3,15,10,0.418438
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_285,389,1.005141,391,4,4,1.81,0,5,5,4,0,0,1,0,0.362
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_304,2659,1.007898,2680,22,18,16.78,6,34,28,5,0,0,16,7,0.493529
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_312,115,1,115,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_297,671,1.007452,676,3,2,1.54,0,3,3,1,0,0,2,0,0.513333
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_284,596,1.011745,603,9,9,3.77,2,9,7,4,0,0,3,0,0.418889
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_296,174,1,174,1,1,0.71,0,1,1,1,0,0,0,0,0.71
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_283,640,1.010938,647,6,4,1.84,0,11,11,0,0,0,11,0,0.167273
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_314,33,1.030303,34,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_380,1044,1.009579,1054,6,6,1.62,1,11,10,0,0,0,10,0,0.147273
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_303,58,1,58,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_273,37,1,37,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_307,1873,1.010144,1892,14,14,8.25,1,15,14,3,0,0,7,4,0.55
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_280,180,1.005556,181,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_274,1062,1.002825,1065,8,7,5.07,1,5,4,2,0,0,0,2,1.014
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_427,190,1,190,0,0,0,0,0,0,0,0,0,0,0,0
9/9/13,9/9/13,Simple_Multi_Fill_Campaign_1_309,30,1,30,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_334,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_212,103,1,103,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_337,3736,1.007227,3763,45,40,33.75,4,37,33,1,0,2,14,16,0.912162
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_330,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_329,24861,1.011021,25135,148,139,101.9,0,114,114,8,1,0,85,20,0.89386
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_338,6857,1,6857,72,60,48.74,3,50,47,1,0,0,15,31,0.9748
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_323,4377,1.002742,4389,32,27,24.85,0,27,27,4,0,0,18,5,0.92037
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_351,33,1,33,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_335,36,1.027778,37,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_324,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_350,30,1.033333,31,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_326,50,1,50,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_322,4554,1.003294,4569,45,36,29.43,1,50,49,3,0,3,30,13,0.5886
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_336,3414,1.006737,3437,36,25,27.3,6,52,46,4,2,6,18,16,0.525
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_255,2170,1.003226,2177,22,17,12.21,3,23,20,9,0,1,8,2,0.53087
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_311,17,1,17,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_229,366,1.008197,369,4,4,1.48,0,5,5,0,0,0,4,1,0.296
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_226,771,1.007782,777,5,5,3.59,1,6,5,1,0,0,3,1,0.598333
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_236,12600,1,12600,118,107,87.76,3,99,96,27,0,1,62,6,0.886465
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_218,1160,1.012069,1174,5,5,3.98,1,6,5,2,0,0,2,1,0.663333
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_333,45,1,45,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_328,658,1.012158,666,7,7,4.19,0,10,10,0,0,0,6,4,0.419
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_280,74,1,74,2,2,0.59,0,1,1,1,0,0,0,0,0.59
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_219,1790,1.007263,1803,7,7,3.78,0,10,10,0,0,0,10,0,0.378
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_261,240,1.004167,241,1,1,0.46,0,1,1,1,0,0,0,0,0.46
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_217,83,1.012048,84,1,0,0.48,0,2,2,0,0,0,2,0,0.24
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_231,16,1,16,1,1,0.35,0,2,2,0,0,0,2,0,0.175
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_257,2899,1.002415,2906,25,22,10.77,2,23,21,7,1,0,13,0,0.468261
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_216,469,1.004264,471,2,1,1.32,0,5,5,0,0,1,3,1,0.264
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_223,218,1,218,1,1,0.6,0,1,1,1,0,0,0,0,0.6
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_221,50,1.02,51,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_240,2744,1.004009,2755,13,11,7.86,0,19,19,5,1,1,9,3,0.413684
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_320,17,1,17,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_298,5633,1,5633,60,50,39.45,3,52,49,13,0,6,14,16,0.758654
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_287,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_270,3954,1.004299,3971,20,15,11.37,1,20,19,6,0,0,9,4,0.5685
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_285,28,1,28,1,1,0.42,1,1,0,0,0,0,0,0,0.42
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_314,9,1,9,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_267,2412,1.001658,2416,13,12,6.9,0,6,6,0,0,0,5,1,1.15
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_347,3823,1.004185,3839,15,13,8.86,0,9,9,1,0,0,8,0,0.984444
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_307,4559,1.002413,4570,29,25,17.98,1,26,25,8,0,1,14,2,0.691538
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_301,3262,1.003985,3275,39,31,23.32,4,28,24,9,3,1,7,4,0.832857
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_297,17,1.058824,18,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_277,4512,1.005098,4535,57,45,26.62,4,66,62,14,0,5,31,12,0.403333
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_279,194,1.005155,195,1,1,0.49,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_276,99,1.010101,100,1,1,0.42,0,1,1,1,0,0,0,0,0.42
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_289,82,1,82,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_283,78,1.012821,79,1,1,0.36,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_284,672,1,672,7,4,3.12,1,8,7,6,0,0,0,1,0.39
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_269,905,1.01105,915,10,8,5.19,1,5,4,0,0,0,2,2,1.038
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_306,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_290,45,1,45,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_308,1075,1.013953,1090,4,4,2.7,0,2,2,0,0,0,1,1,1.35
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_304,4238,1.003067,4251,27,20,18.76,8,32,24,7,0,1,7,9,0.58625
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_294,101,1,101,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_310,1297,1.003855,1302,10,10,7.09,0,6,6,3,0,0,1,2,1.181667
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_293,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_315,24,1,24,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_312,21,1,21,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_281,64,1,64,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_282,51,1,51,0,0,0,0,1,1,0,0,0,1,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_288,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_286,68,1,68,1,1,0.6,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_291,32,1,32,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_346,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_325,6083,1.000986,6089,47,40,30.43,1,54,53,4,0,1,34,14,0.563519
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_349,30,1.066667,32,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_344,191,1.005236,192,1,1,0.71,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_341,104,1,104,1,1,0.67,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_318,3816,1.006289,3840,21,18,11.86,1,17,16,5,0,0,10,1,0.697647
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_316,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_299,447,1,447,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_339,752,1.00266,754,4,3,2.95,1,5,4,0,0,0,2,2,0.59
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_342,206,1,206,1,1,0.46,0,1,1,0,0,0,1,0,0.46
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_345,4788,1.010443,4838,21,21,17.16,0,17,17,1,0,0,10,6,1.009412
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_340,1750,1.002286,1754,10,9,6.63,2,8,6,0,1,0,0,5,0.82875
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_317,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_313,8558,1.005492,8605,37,32,23.79,1,26,25,4,0,0,13,8,0.915
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_343,30,1,30,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_303,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_305,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_300,4546,1.004179,4565,42,40,23.56,1,33,32,15,0,1,10,6,0.713939
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_273,1,1,1,1,1,0.31,0,1,1,1,0,0,0,0,0.31
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_274,6049,1.000496,6052,37,32,28.58,5,24,19,7,0,4,6,2,1.190833
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_332,24,1.041667,25,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_302,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_296,80,1.0125,81,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_348,34,1,34,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_327,19,1,19,0,0,0,0,0,0,0,0,0,0,0,0
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_272,1450,1.004828,1457,10,10,5.28,0,7,7,4,0,0,2,1,0.754286
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_278,2612,1.003446,2621,19,16,11.75,0,19,19,10,0,0,7,2,0.618421
9/8/13,9/8/13,Simple_Multi_Fill_Campaign_1_292,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_220,2424,1.007838,2443,21,17,15.8,2,19,17,2,0,1,11,3,0.831579
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_261,41,1.04878,43,1,1,0.4,0,0,0,0,0,0,0,0,0
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_223,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_226,86,1,86,0,0,0,0,0,0,0,0,0,0,0,0
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_257,7499,1.017069,7627,58,53,19.63,3,61,58,14,0,0,40,4,0.321803
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_236,239,1.004184,240,6,6,1.27,0,2,2,2,0,0,0,0,0.635
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_240,1673,1.003586,1679,9,6,5.59,1,6,5,2,0,1,0,2,0.931667
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_255,2701,1.002592,2708,21,17,9.51,1,22,21,5,0,0,10,6,0.432273
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_216,110,1.009091,111,1,0,0.7,0,2,2,1,0,1,0,0,0.35
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_227,10307,1,10307,34,31,23.3,2,34,32,6,1,0,21,4,0.685294
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_333,86,1,86,1,1,0.28,0,3,3,0,0,0,2,1,0.093333
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_219,3203,1.010927,3238,21,18,18.77,1,29,28,0,0,0,26,2,0.647241
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_212,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_231,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_218,30,1,30,0,0,0,0,0,0,0,0,0,0,0,0
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_217,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_229,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_260,10354,1.000966,10364,87,75,55.8,4,90,86,31,1,4,42,8,0.62
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_305,19,1,19,0,0,0,0,0,0,0,0,0,0,0,0
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_348,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_321,1687,1.001778,1690,18,14,10.28,1,17,16,4,0,1,3,8,0.604706
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_329,8023,1.022186,8201,54,52,25.3,3,45,42,5,0,0,30,7,0.562222
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_332,13,1,13,0,0,0,0,0,0,0,0,0,0,0,0
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_313,9984,1,9984,66,59,36.38,5,52,47,14,0,0,25,8,0.699615
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_349,13,1,13,0,0,0,0,0,0,0,0,0,0,0,0
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_343,62,1,62,0,0,0,0,0,0,0,0,0,0,0,0
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_328,43,1,43,0,0,0,0,0,0,0,0,0,0,0,0
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_337,24015,1,24015,209,179,134.82,8,180,172,14,0,12,65,81,0.749
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_351,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_336,5077,1.00453,5100,40,35,30.11,4,32,28,1,0,1,5,21,0.940938
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_346,122,1.008197,123,0,0,0,0,0,0,0,0,0,0,0,0
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_320,4759,1.003992,4778,50,41,33.36,5,42,37,7,0,6,15,9,0.794286
9/7/13,9/7/13,Simple_Multi_Fill_Campaign_1_318,2580,1.003876,2590,17,15,10.1,0,11,11,2,0,1,7,1,0.918182
